company,cik,accession,document_name,source_url,repo_relative_path,content_sha256,namespace,concept,unit,context,dimensions,period_start,period_end,value
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeerGroupTotalShareholderRtnAmt,usd,c11,,,,166.98
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,CoSelectedMeasureAmt,pure,c11,,,,-0.19
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeoTotalCompAmt,usd,c12,,,,38973768
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeoTotalCompAmt,usd,c13,,,,—
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeoActuallyPaidCompAmt,usd,c12,,,,34147810
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeoActuallyPaidCompAmt,usd,c13,,,,—
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,NonPeoNeoAvgTotalCompAmt,usd,c14,,,,8779994
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,NonPeoNeoAvgCompActuallyPaidAmt,usd,c14,,,,8824614
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,PeerGroupTotalShareholderRtnAmt,usd,c14,,,,131.54
Paramount Skydance / Paramount Global,813828,0001140361-25-021135,ny20047871x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/813828/000114036125021135/ny20047871x1_def14a.htm,evidence/accession_materials/paramount_skydance_paramount_global_813828_000114036125021135/ny20047871x1_def14a.htm,67f6aa6db3d49465672a425e411c7c8dc77d445dc779453ac3a723929a40b3b8,ecd,CoSelectedMeasureAmt,pure,c14,,,,-0.1122
