company,cik,accession,document_name,source_url,repo_relative_path,content_sha256,namespace,concept,unit,context,dimensions,period_start,period_end,value
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,NonPeoNeoAvgCompActuallyPaidAmt,iso4217:USD,c-9,,2022-01-01,2022-12-31,511978
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,TotalShareholderRtnAmt,iso4217:USD,c-9,,2022-01-01,2022-12-31,61.75
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,PeerGroupTotalShareholderRtnAmt,iso4217:USD,c-9,,2022-01-01,2022-12-31,73.08
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,CoSelectedMeasureAmt,iso4217:USD,c-9,,2022-01-01,2022-12-31,6703000000
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,PeoTotalCompAmt,iso4217:USD,c-10,ecd:IndividualAxis=lumn:JeffStoreyMember,2021-01-01,2021-12-31,22654781
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,PeoTotalCompAmt,iso4217:USD,c-11,ecd:IndividualAxis=lumn:KathleenJohnsonMember,2021-01-01,2021-12-31,—
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,PeoActuallyPaidCompAmt,iso4217:USD,c-10,ecd:IndividualAxis=lumn:JeffStoreyMember,2021-01-01,2021-12-31,32390881
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,NonPeoNeoAvgTotalCompAmt,iso4217:USD,c-12,,2021-01-01,2021-12-31,4057947
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,NonPeoNeoAvgCompActuallyPaidAmt,iso4217:USD,c-12,,2021-01-01,2021-12-31,5127580
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,TotalShareholderRtnAmt,iso4217:USD,c-12,,2021-01-01,2021-12-31,138.85
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,PeerGroupTotalShareholderRtnAmt,iso4217:USD,c-12,,2021-01-01,2021-12-31,121.57
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,CoSelectedMeasureAmt,iso4217:USD,c-12,,2021-01-01,2021-12-31,8424000000
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,PeoName,,c-12,,2021-01-01,2021-12-31,Jeffery K. Storey
Lumen Technologies,18926,0000018926-26-000024,lumn-20260401.htm,https://www.sec.gov/Archives/edgar/data/18926/000001892626000024/lumn-20260401.htm,evidence/accession_materials/lumen_technologies_18926_000001892626000024/lumn-20260401.htm,240f1713b322a8ffcabc69edf3da935ed704e7163f3b5d064a7eb431e9906038,ecd,PeoName,,c-6,,2023-01-01,2023-12-31,Kate Johnson
